client_id,segment,age,income,region,channel,card_type,credit_limit,issue_date,activated,activation_days
CLT01551,Массовый+,40,5540.67,Минская область,Отделение,Золотая,12969.37,2023-06-01,1,16.0
CLT01552,Массовый,44,1242.01,Минск,Мобильное приложение,Классическая,4063.01,2023-07-19,1,16.0
CLT01553,Массовый,44,2443.87,Могилёвская область,Партнёр,Классическая,7172.92,2024-01-05,1,17.0
CLT01554,Массовый,33,1470.43,Минск,Мобильное приложение,Классическая,6196.91,2024-02-12,1,28.0
CLT01555,Премиум,57,14248.73,Гомельская область,Мобильное приложение,Платиновая,64740.73,2024-02-07,1,5.0
CLT01556,Массовый+,42,5512.12,Минск,Мобильное приложение,Золотая,16203.77,2024-01-25,0,
CLT01557,Массовый+,46,4101.48,Минск,Отделение,Золотая,9193.79,2024-01-28,1,14.0
CLT01558,Массовый+,42,4638.95,Минская область,Мобильное приложение,Золотая,19105.4,2024-04-04,0,
CLT01559,Массовый,24,2246.63,Витебская область,Интернет-банк,Классическая,6447.97,2023-10-20,0,
CLT01560,Массовый+,48,4168.6,Брестская область,Интернет-банк,Золотая,22967.17,2023-08-01,0,
CLT01561,Премиум,56,13305.77,Минск,Отделение,Платиновая,45414.86,2023-07-29,1,6.0
CLT01562,Массовый,40,2193.39,Минск,Мобильное приложение,Классическая,11750.22,2023-10-04,0,
CLT01563,Массовый+,31,5680.62,Минск,Интернет-банк,Золотая,16338.78,2023-07-19,0,
CLT01564,Массовый+,44,5283.1,Гродненская область,Интернет-банк,Классическая,16087.66,2023-07-07,0,
CLT01565,Массовый+,46,4374.41,Минская область,Интернет-банк,Золотая,11508.32,2023-07-29,0,
CLT01566,Массовый,41,1667.85,Минск,Мобильное приложение,Классическая,8388.42,2024-01-17,0,
CLT01567,Массовый,35,1961.7,Гомельская область,Интернет-банк,Классическая,11010.95,2023-04-26,0,
CLT01568,Массовый,37,2177.19,Минск,Мобильное приложение,Классическая,6602.58,2023-11-19,0,
CLT01569,Массовый,33,1086.07,Брестская область,Мобильное приложение,Классическая,5551.12,2023-02-05,0,
CLT01570,Массовый,22,2411.11,Могилёвская область,Мобильное приложение,Классическая,7683.51,2023-08-07,1,12.0
CLT01571,Массовый+,29,4293.71,Минская область,Интернет-банк,Классическая,25320.49,2023-07-02,1,14.0
CLT01572,Массовый,20,1687.93,Минск,Мобильное приложение,Классическая,3787.85,2023-07-19,0,
CLT01573,Массовый+,36,2686.52,Минск,Отделение,Золотая,12683.83,2024-03-04,0,
CLT01574,Массовый,19,1468.67,Гродненская область,Отделение,Классическая,3943.83,2024-01-09,0,
CLT01575,Private,52,65494.13,Витебская область,Интернет-банк,Платиновая,285968.86,2023-06-13,0,
CLT01576,Массовый,21,1509.49,Брестская область,Мобильное приложение,Классическая,3162.08,2023-12-10,1,3.0
CLT01577,Премиум,41,14710.07,Брестская область,Мобильное приложение,Платиновая,61250.08,2023-11-15,1,11.0
CLT01578,Массовый,31,1607.59,Гомельская область,Интернет-банк,Классическая,9363.33,2023-10-21,0,
CLT01579,Массовый+,25,2517.82,Брестская область,Мобильное приложение,Классическая,11894.16,2023-04-24,0,
CLT01580,Массовый,40,2032.05,Минская область,Отделение,Классическая,8486.05,2023-11-10,0,
CLT01581,Массовый+,41,5394.43,Витебская область,Партнёр,Золотая,30842.9,2024-02-11,0,
CLT01582,Массовый,29,2214.88,Гродненская область,Мобильное приложение,Классическая,8564.11,2024-03-03,1,10.0
CLT01583,Массовый,29,1680.93,Минская область,Интернет-банк,Классическая,3402.56,2023-10-19,1,21.0
CLT01584,Массовый,33,1197.34,Минская область,Отделение,Классическая,5111.64,2023-03-19,0,
CLT01585,Массовый,18,1495.9,Гомельская область,Мобильное приложение,Классическая,5308.43,2024-04-03,0,
CLT01586,Премиум,40,10613.97,Минская область,Отделение,Платиновая,62192.56,2023-03-09,1,28.0
CLT01587,Премиум,35,9838.61,Витебская область,Мобильное приложение,Платиновая,58069.46,2023-11-08,0,
CLT01588,Массовый,19,1696.15,Витебская область,Мобильное приложение,Классическая,6376.16,2024-05-06,0,
CLT01589,Массовый,41,1413.42,Минская область,Интернет-банк,Классическая,5947.0,2024-05-20,0,
CLT01590,Массовый+,36,5005.56,Могилёвская область,Мобильное приложение,Золотая,14786.34,2023-11-19,0,
CLT01591,Массовый,20,1490.57,Могилёвская область,Мобильное приложение,Классическая,7507.54,2023-09-14,0,
CLT01592,Массовый,30,1088.45,Минск,Интернет-банк,Классическая,4237.97,2023-11-24,1,10.0
CLT01593,Массовый,35,1482.86,Гродненская область,Мобильное приложение,Классическая,6468.06,2023-05-13,0,
CLT01594,Массовый+,37,3591.23,Могилёвская область,Интернет-банк,Золотая,10464.46,2024-06-29,1,9.0
CLT01595,Массовый,32,2180.51,Минск,Отделение,Классическая,8188.43,2023-05-02,1,25.0
CLT01596,Private,62,93386.8,Витебская область,Отделение,Привилегия,523298.54,2023-12-19,0,
CLT01597,Массовый+,32,5497.2,Гродненская область,Интернет-банк,Классическая,29074.05,2023-12-31,0,
CLT01598,Премиум,54,12599.35,Могилёвская область,Интернет-банк,Золотая,41911.28,2023-08-30,0,
CLT01599,Массовый,27,986.71,Витебская область,Интернет-банк,Классическая,3641.1,2023-07-25,1,23.0
CLT01600,Массовый+,34,2827.92,Минская область,Мобильное приложение,Золотая,7847.53,2023-10-25,1,7.0
CLT01601,Массовый+,26,3737.21,Гродненская область,Отделение,Золотая,20925.19,2024-05-24,1,25.0
CLT01602,Массовый,20,1259.44,Брестская область,Мобильное приложение,Классическая,3602.68,2023-03-09,0,
CLT01603,Массовый,43,1028.09,Гродненская область,Интернет-банк,Классическая,5915.65,2023-01-26,0,
CLT01604,Массовый,44,2044.89,Могилёвская область,Интернет-банк,Классическая,11712.43,2024-01-05,1,24.0
CLT01605,Массовый,42,1439.2,Минская область,Мобильное приложение,Классическая,6219.27,2024-03-03,1,30.0
CLT01606,Массовый+,34,4591.61,Минск,Отделение,Золотая,18970.38,2024-06-07,1,29.0
CLT01607,Массовый+,46,4043.67,Гродненская область,Отделение,Классическая,20455.99,2024-04-30,0,
CLT01608,Массовый,35,1604.78,Минск,Мобильное приложение,Классическая,5400.95,2023-12-13,1,27.0
CLT01609,Массовый,31,1762.08,Гомельская область,Интернет-банк,Классическая,6747.67,2024-01-20,1,2.0
CLT01610,Массовый,35,2403.47,Брестская область,Партнёр,Классическая,14405.35,2023-02-23,0,
CLT01611,Массовый,36,1670.05,Минская область,Мобильное приложение,Классическая,7255.33,2024-04-06,0,
CLT01612,Массовый,19,2246.31,Минск,Отделение,Классическая,7215.07,2023-02-26,0,
CLT01613,Премиум,32,11438.21,Витебская область,Интернет-банк,Золотая,48474.94,2024-01-02,0,
CLT01614,Массовый,24,2054.6,Минская область,Интернет-банк,Классическая,10751.24,2023-06-26,0,
CLT01615,Массовый,26,817.05,Брестская область,Мобильное приложение,Классическая,1703.17,2024-05-12,0,
CLT01616,Массовый,23,1882.05,Минская область,Интернет-банк,Классическая,9417.86,2023-07-04,0,
CLT01617,Массовый+,35,2832.81,Минская область,Отделение,Классическая,6545.04,2024-04-06,0,
CLT01618,Массовый,27,818.97,Минск,Мобильное приложение,Классическая,3083.35,2023-12-06,0,
CLT01619,Private,48,29083.91,Минск,Отделение,Платиновая,146365.21,2024-05-06,1,29.0
CLT01620,Массовый,35,1251.91,Витебская область,Интернет-банк,Классическая,3766.51,2024-03-17,0,
CLT01621,Массовый,30,2093.73,Минская область,Интернет-банк,Классическая,4763.53,2023-12-19,1,17.0
CLT01622,Массовый,24,2413.4,Минск,Мобильное приложение,Классическая,9080.76,2024-01-17,1,12.0
CLT01623,Массовый,42,1355.33,Гродненская область,Мобильное приложение,Классическая,5582.39,2023-05-23,0,
CLT01624,Массовый,38,1292.97,Брестская область,Отделение,Классическая,6171.36,2023-05-24,0,
CLT01625,Массовый,42,2125.26,Минская область,Партнёр,Классическая,4713.61,2023-04-07,1,30.0
CLT01626,Массовый+,39,3506.89,Минская область,Отделение,Классическая,11692.25,2023-02-09,1,8.0
CLT01627,Массовый,27,817.25,Минск,Мобильное приложение,Классическая,2730.21,2023-09-17,1,2.0
CLT01628,Массовый,28,1219.01,Минск,Интернет-банк,Классическая,5748.97,2023-11-12,0,
CLT01629,Массовый,29,2422.49,Минская область,Отделение,Классическая,9327.53,2023-09-26,1,16.0
CLT01630,Массовый,31,1185.41,Минская область,Мобильное приложение,Классическая,5826.04,2024-02-02,1,2.0
CLT01631,Массовый,43,947.8,Гродненская область,Мобильное приложение,Классическая,4366.88,2024-04-20,0,
CLT01632,Массовый,43,1868.4,Витебская область,Мобильное приложение,Классическая,5248.43,2023-02-25,0,
CLT01633,Премиум,40,11662.3,Могилёвская область,Мобильное приложение,Платиновая,32470.94,2024-06-20,0,
CLT01634,Массовый,36,2363.04,Витебская область,Отделение,Классическая,13131.51,2023-01-29,0,
CLT01635,Массовый+,43,3018.09,Минск,Интернет-банк,Золотая,15454.42,2023-02-15,1,2.0
CLT01636,Премиум,37,6179.13,Минск,Отделение,Платиновая,16098.83,2023-10-18,1,3.0
CLT01637,Массовый,29,1007.11,Брестская область,Отделение,Классическая,3627.57,2023-10-20,0,
CLT01638,Массовый+,37,3433.67,Гродненская область,Отделение,Классическая,18673.81,2023-05-06,1,27.0
CLT01639,Private,58,49668.69,Брестская область,Мобильное приложение,Платиновая,127011.06,2024-06-21,1,17.0
CLT01640,Массовый,22,1420.45,Минск,Мобильное приложение,Классическая,5429.79,2024-05-29,0,
CLT01641,Массовый,41,2298.86,Брестская область,Интернет-банк,Классическая,6409.52,2023-03-05,0,
CLT01642,Премиум,46,16409.56,Гродненская область,Отделение,Золотая,58980.03,2023-07-25,0,
CLT01643,Массовый,30,2480.52,Минск,Мобильное приложение,Классическая,10480.85,2024-05-25,0,
CLT01644,Массовый,30,1349.74,Минск,Мобильное приложение,Классическая,5676.71,2023-04-06,1,19.0
CLT01645,Массовый,26,2272.01,Минская область,Мобильное приложение,Классическая,9905.07,2024-06-26,0,
CLT01646,Массовый,30,943.69,Минская область,Отделение,Классическая,4345.77,2024-04-05,1,16.0
CLT01647,Массовый,33,1811.38,Минская область,Мобильное приложение,Классическая,7986.83,2023-02-10,0,
CLT01648,Массовый,42,1539.28,Минская область,Интернет-банк,Классическая,5274.43,2023-07-05,1,12.0
CLT01649,Массовый,38,1989.71,Гомельская область,Мобильное приложение,Классическая,7728.73,2023-02-01,1,23.0
CLT01650,Массовый,25,872.9,Минская область,Интернет-банк,Классическая,4858.18,2024-06-22,0,
CLT01651,Массовый,39,1622.82,Могилёвская область,Мобильное приложение,Классическая,4976.67,2023-02-12,1,24.0
CLT01652,Массовый+,33,4391.5,Гродненская область,Отделение,Классическая,18227.28,2023-07-24,0,
CLT01653,Массовый,40,927.52,Минск,Мобильное приложение,Классическая,4331.23,2024-05-16,1,7.0
CLT01654,Массовый+,28,3361.37,Гродненская область,Интернет-банк,Классическая,19805.92,2023-07-03,0,
CLT01655,Массовый,26,2030.09,Гродненская область,Партнёр,Классическая,7721.35,2024-04-10,0,
CLT01656,Массовый,18,1389.94,Гродненская область,Мобильное приложение,Классическая,4405.87,2023-11-15,0,
CLT01657,Массовый,39,1649.16,Минск,Интернет-банк,Классическая,5727.19,2023-08-02,0,
CLT01658,Премиум,46,11826.78,Гомельская область,Отделение,Платиновая,57483.75,2023-04-15,1,24.0
CLT01659,Массовый,43,884.17,Минск,Интернет-банк,Классическая,4158.32,2023-02-05,0,
CLT01660,Массовый,24,1008.55,Брестская область,Мобильное приложение,Классическая,4648.4,2024-06-19,1,22.0
CLT01661,Массовый+,29,4453.86,Витебская область,Интернет-банк,Золотая,10833.41,2023-10-14,1,10.0
CLT01662,Массовый,43,1812.73,Минск,Интернет-банк,Классическая,9504.25,2023-08-19,0,
CLT01663,Массовый,30,1752.64,Минск,Мобильное приложение,Классическая,5323.48,2023-09-24,1,16.0
CLT01664,Массовый,36,1706.73,Могилёвская область,Мобильное приложение,Классическая,9121.55,2023-02-06,0,
CLT01665,Массовый,33,1797.12,Минская область,Интернет-банк,Классическая,6883.81,2023-11-16,0,
CLT01666,Массовый,45,1294.86,Минская область,Мобильное приложение,Классическая,7353.02,2023-05-16,0,
CLT01667,Массовый+,31,2792.5,Минская область,Интернет-банк,Классическая,11089.78,2023-07-20,1,3.0
CLT01668,Массовый+,35,4429.9,Минск,Отделение,Классическая,12385.87,2023-04-28,1,6.0
CLT01669,Массовый,37,1864.12,Минск,Мобильное приложение,Классическая,10285.74,2023-10-31,1,3.0
CLT01670,Массовый+,29,5638.98,Витебская область,Отделение,Классическая,18641.4,2024-06-09,0,
CLT01671,Массовый,27,1218.9,Гомельская область,Мобильное приложение,Классическая,7238.75,2023-05-11,1,12.0
CLT01672,Премиум,41,15305.47,Гомельская область,Мобильное приложение,Платиновая,70606.9,2024-03-23,0,
CLT01673,Массовый+,29,3044.58,Минск,Отделение,Золотая,17521.44,2023-03-19,0,
CLT01674,Премиум,44,19581.87,Минская область,Отделение,Золотая,80113.36,2023-08-05,1,21.0
CLT01675,Массовый,35,943.45,Гомельская область,Интернет-банк,Классическая,4020.28,2023-01-19,1,4.0
CLT01676,Массовый,33,2418.73,Минская область,Мобильное приложение,Классическая,9232.75,2023-08-21,0,
CLT01677,Массовый+,43,5155.87,Гродненская область,Партнёр,Классическая,28028.5,2023-12-27,0,
CLT01678,Массовый,27,1631.11,Гомельская область,Отделение,Классическая,6763.62,2023-01-27,0,
CLT01679,Массовый,30,1107.19,Гродненская область,Мобильное приложение,Классическая,3984.94,2023-11-27,0,
CLT01680,Массовый,42,1288.44,Минск,Мобильное приложение,Классическая,7478.11,2023-08-07,0,
CLT01681,Массовый,33,2064.46,Минск,Интернет-банк,Классическая,8282.71,2023-06-28,1,21.0
CLT01682,Премиум,48,16806.86,Минская область,Отделение,Золотая,81182.67,2023-04-16,1,3.0
CLT01683,Массовый,40,1535.89,Брестская область,Мобильное приложение,Классическая,4258.97,2024-03-17,1,5.0
CLT01684,Массовый,45,1054.22,Минская область,Мобильное приложение,Классическая,4321.09,2024-06-28,0,
CLT01685,Премиум,52,8490.87,Минск,Отделение,Золотая,46989.26,2024-03-29,1,5.0
CLT01686,Массовый+,55,2816.93,Витебская область,Отделение,Классическая,13424.46,2024-02-07,1,19.0
CLT01687,Массовый,40,1597.52,Гродненская область,Интернет-банк,Классическая,4142.78,2024-03-25,0,
CLT01688,Массовый+,50,4932.11,Витебская область,Интернет-банк,Классическая,15380.9,2023-08-24,1,19.0
CLT01689,Массовый,34,1230.03,Минск,Мобильное приложение,Классическая,5511.48,2023-10-07,0,
CLT01690,Массовый+,53,5354.4,Брестская область,Мобильное приложение,Классическая,14382.43,2024-02-04,1,11.0
CLT01691,Премиум,55,11117.63,Брестская область,Интернет-банк,Золотая,62262.02,2023-05-22,1,21.0
CLT01692,Массовый,31,1788.96,Минск,Отделение,Классическая,5978.72,2023-07-15,0,
CLT01693,Массовый+,55,5540.76,Минск,Мобильное приложение,Золотая,20112.26,2023-07-08,0,
CLT01694,Массовый,19,2451.6,Гродненская область,Мобильное приложение,Классическая,11652.32,2024-03-05,1,8.0
CLT01695,Массовый,40,901.99,Гродненская область,Интернет-банк,Классическая,3309.11,2023-01-25,0,
CLT01696,Массовый+,51,2923.8,Минск,Интернет-банк,Классическая,6129.56,2023-05-11,1,1.0
CLT01697,Массовый,42,2072.52,Минская область,Мобильное приложение,Классическая,4180.19,2023-10-31,1,5.0
CLT01698,Массовый,34,933.76,Минск,Мобильное приложение,Классическая,2563.51,2023-10-22,0,
CLT01699,Массовый,39,1208.23,Минск,Мобильное приложение,Классическая,4661.18,2023-01-28,0,
CLT01700,Массовый,44,1940.07,Гродненская область,Мобильное приложение,Классическая,8193.98,2023-07-16,0,
CLT01701,Массовый,37,2205.24,Гродненская область,Интернет-банк,Классическая,8392.42,2023-07-13,1,17.0
CLT01702,Массовый,18,1768.14,Минская область,Интернет-банк,Классическая,8756.22,2024-03-20,0,
CLT01703,Массовый,33,2344.54,Минская область,Интернет-банк,Классическая,11690.52,2023-03-07,0,
CLT01704,Массовый,44,2474.15,Витебская область,Отделение,Классическая,8768.16,2023-03-13,0,
CLT01705,Массовый,18,2253.29,Минск,Мобильное приложение,Классическая,4835.73,2023-04-02,1,4.0
CLT01706,Private,38,28705.23,Витебская область,Отделение,Привилегия,91136.32,2023-04-01,1,6.0
CLT01707,Массовый+,25,5721.85,Минск,Мобильное приложение,Золотая,15750.57,2023-09-15,1,13.0
CLT01708,Массовый,32,807.97,Минск,Мобильное приложение,Классическая,2241.47,2023-05-31,0,
CLT01709,Массовый+,43,2857.64,Брестская область,Мобильное приложение,Золотая,10245.22,2024-05-12,0,
CLT01710,Private,48,41077.79,Витебская область,Мобильное приложение,Привилегия,208494.57,2023-06-01,1,13.0
CLT01711,Массовый+,50,2787.16,Витебская область,Мобильное приложение,Золотая,13035.22,2023-12-27,0,
CLT01712,Премиум,36,9396.35,Могилёвская область,Мобильное приложение,Золотая,38247.09,2023-06-07,0,
CLT01713,Премиум,37,11872.56,Минск,Мобильное приложение,Платиновая,49064.29,2023-01-01,0,
CLT01714,Массовый,38,1086.53,Брестская область,Мобильное приложение,Классическая,6493.18,2023-09-30,0,
CLT01715,Массовый+,39,3774.09,Минск,Мобильное приложение,Классическая,8938.65,2023-10-27,1,6.0
CLT01716,Массовый+,37,5853.91,Минская область,Интернет-банк,Золотая,23782.93,2023-01-22,1,30.0
CLT01717,Массовый,45,1994.31,Минск,Мобильное приложение,Классическая,6040.14,2024-05-25,1,2.0
CLT01718,Массовый+,40,2505.01,Гродненская область,Отделение,Классическая,6175.88,2023-02-10,1,12.0
CLT01719,Массовый,21,1256.89,Брестская область,Мобильное приложение,Классическая,4514.94,2023-12-15,0,
CLT01720,Массовый,23,1623.61,Минск,Интернет-банк,Классическая,8164.35,2023-03-24,0,
CLT01721,Массовый+,53,4923.81,Минская область,Мобильное приложение,Классическая,22366.16,2023-11-17,1,27.0
CLT01722,Массовый,23,856.02,Гродненская область,Отделение,Классическая,4876.89,2024-05-16,1,7.0
CLT01723,Массовый,45,1927.99,Минская область,Интернет-банк,Классическая,9915.15,2023-05-11,0,
CLT01724,Премиум,54,6272.44,Могилёвская область,Отделение,Платиновая,37131.52,2023-01-29,0,
CLT01725,Массовый,24,1679.62,Минск,Мобильное приложение,Классическая,4369.12,2024-01-31,0,
CLT01726,Массовый,20,1143.08,Витебская область,Интернет-банк,Классическая,4896.37,2024-01-08,0,
CLT01727,Private,58,59324.29,Витебская область,Мобильное приложение,Привилегия,153270.35,2024-01-16,1,28.0
CLT01728,Массовый,20,2438.23,Минская область,Интернет-банк,Классическая,13066.39,2024-05-15,0,
CLT01729,Массовый,43,1063.59,Минск,Мобильное приложение,Классическая,4478.49,2023-08-24,1,28.0
CLT01730,Премиум,34,16684.83,Гомельская область,Мобильное приложение,Платиновая,74628.82,2023-03-06,1,24.0
CLT01731,Массовый+,53,5609.37,Минск,Партнёр,Классическая,29012.8,2024-02-07,0,
CLT01732,Private,36,50025.12,Гродненская область,Партнёр,Привилегия,194999.85,2024-02-03,1,25.0
CLT01733,Массовый,21,1291.96,Минск,Интернет-банк,Классическая,6394.41,2024-02-20,1,27.0
CLT01734,Массовый,29,1938.89,Минск,Мобильное приложение,Классическая,6113.49,2024-03-12,0,
CLT01735,Массовый,33,1252.65,Гродненская область,Отделение,Классическая,4729.38,2023-04-28,1,9.0
CLT01736,Массовый+,50,3190.07,Минская область,Мобильное приложение,Золотая,12495.8,2023-12-19,0,
CLT01737,Массовый,25,1334.83,Гродненская область,Мобильное приложение,Классическая,7680.33,2023-07-14,1,30.0
CLT01738,Массовый+,32,3081.56,Минская область,Мобильное приложение,Золотая,10519.6,2024-06-04,0,
CLT01739,Массовый,34,831.89,Брестская область,Отделение,Классическая,4601.49,2023-01-08,0,
CLT01740,Премиум,45,6629.41,Витебская область,Мобильное приложение,Золотая,14968.48,2023-10-01,1,30.0
CLT01741,Массовый,43,1133.74,Минская область,Мобильное приложение,Классическая,5113.81,2023-10-12,1,19.0
CLT01742,Массовый,37,2456.48,Минск,Интернет-банк,Классическая,13745.2,2023-08-09,0,
CLT01743,Премиум,41,17746.92,Гродненская область,Интернет-банк,Платиновая,40241.05,2023-11-05,1,27.0
CLT01744,Массовый,28,2334.92,Минск,Интернет-банк,Классическая,6426.62,2023-09-19,0,
CLT01745,Массовый+,39,4793.56,Минская область,Мобильное приложение,Классическая,12366.95,2023-02-13,0,
CLT01746,Массовый+,31,4665.79,Брестская область,Интернет-банк,Золотая,20646.79,2023-04-16,0,
CLT01747,Массовый+,33,5689.52,Минская область,Мобильное приложение,Классическая,26740.45,2023-02-11,1,29.0
CLT01748,Массовый,31,1309.34,Минская область,Интернет-банк,Классическая,3522.07,2023-05-26,0,
CLT01749,Массовый,29,1187.88,Минск,Мобильное приложение,Классическая,5801.79,2023-12-25,1,16.0
CLT01750,Массовый,40,1544.74,Брестская область,Интернет-банк,Классическая,8257.71,2023-09-09,0,
CLT01751,Массовый+,54,4458.34,Брестская область,Отделение,Классическая,9726.14,2023-09-30,0,
CLT01752,Private,53,87507.61,Витебская область,Мобильное приложение,Платиновая,264810.33,2023-09-06,1,6.0
CLT01753,Массовый,43,1082.2,Минск,Мобильное приложение,Классическая,2331.46,2023-01-03,1,15.0
CLT01754,Массовый,22,1642.92,Брестская область,Интернет-банк,Классическая,8366.06,2023-01-09,1,6.0
CLT01755,Массовый+,50,4017.55,Могилёвская область,Мобильное приложение,Классическая,14421.8,2023-06-22,0,
CLT01756,Массовый,19,1269.49,Минск,Интернет-банк,Классическая,6605.52,2023-02-25,0,
CLT01757,Массовый,34,2232.52,Гомельская область,Интернет-банк,Классическая,12816.5,2023-02-21,1,10.0
CLT01758,Массовый+,55,3995.78,Минск,Интернет-банк,Классическая,12647.65,2023-02-05,1,18.0
CLT01759,Массовый,19,1756.44,Брестская область,Отделение,Классическая,4510.9,2024-06-19,1,17.0
CLT01760,Массовый+,32,2975.25,Минск,Отделение,Классическая,15989.41,2023-05-08,1,17.0
CLT01761,Массовый,30,1946.12,Минск,Интернет-банк,Классическая,9700.59,2023-10-26,1,30.0
CLT01762,Массовый+,40,5362.77,Минская область,Отделение,Золотая,29225.4,2023-11-17,1,27.0
CLT01763,Массовый,27,1261.46,Гомельская область,Мобильное приложение,Классическая,3780.12,2023-01-30,0,
CLT01764,Массовый,22,2493.23,Минская область,Партнёр,Классическая,11866.23,2024-03-26,0,
CLT01765,Массовый+,44,5380.06,Гомельская область,Интернет-банк,Золотая,14509.09,2023-04-02,0,
CLT01766,Массовый,21,2470.69,Минск,Интернет-банк,Классическая,10357.77,2023-02-01,1,26.0
CLT01767,Премиум,60,17300.26,Гродненская область,Мобильное приложение,Платиновая,46717.04,2023-12-03,1,10.0
CLT01768,Массовый+,51,2644.19,Брестская область,Интернет-банк,Классическая,5722.77,2024-04-07,1,19.0
CLT01769,Премиум,34,12718.77,Минская область,Интернет-банк,Платиновая,33604.58,2023-02-25,1,8.0
CLT01770,Массовый,26,2285.55,Минск,Мобильное приложение,Классическая,10302.17,2024-04-27,1,6.0
CLT01771,Массовый,29,998.98,Гродненская область,Мобильное приложение,Классическая,3743.47,2023-09-26,1,10.0
CLT01772,Массовый+,47,3881.57,Минская область,Мобильное приложение,Золотая,16659.31,2023-05-27,0,
CLT01773,Массовый+,28,3475.55,Брестская область,Отделение,Золотая,9365.97,2023-01-15,0,
CLT01774,Массовый,19,2199.98,Минская область,Отделение,Классическая,8058.58,2023-10-05,1,23.0
CLT01775,Массовый,43,1881.75,Минская область,Отделение,Классическая,9175.01,2023-02-08,0,
CLT01776,Массовый,40,2188.55,Минск,Мобильное приложение,Классическая,6693.24,2024-01-15,1,30.0
CLT01777,Массовый+,29,3432.3,Брестская область,Мобильное приложение,Классическая,9033.45,2023-09-20,1,11.0
CLT01778,Массовый,23,2021.33,Гомельская область,Интернет-банк,Классическая,9069.67,2023-06-27,0,
CLT01779,Массовый,37,2432.43,Гродненская область,Партнёр,Классическая,7630.7,2024-02-12,1,25.0
CLT01780,Массовый+,52,4804.51,Гродненская область,Мобильное приложение,Золотая,16476.69,2023-07-02,1,18.0
CLT01781,Массовый,35,2065.79,Минская область,Мобильное приложение,Классическая,5643.42,2024-04-10,0,
CLT01782,Массовый,38,2171.35,Гродненская область,Интернет-банк,Классическая,7313.38,2023-06-15,0,
CLT01783,Массовый,20,2039.44,Брестская область,Мобильное приложение,Классическая,5891.44,2023-01-16,1,19.0
CLT01784,Массовый,40,2480.81,Минск,Интернет-банк,Классическая,13752.42,2024-05-08,0,
CLT01785,Премиум,31,10731.48,Гомельская область,Мобильное приложение,Золотая,36425.16,2024-03-30,0,
CLT01786,Премиум,43,18259.15,Минск,Мобильное приложение,Платиновая,68618.4,2023-01-29,1,21.0
CLT01787,Массовый+,46,3967.57,Минск,Мобильное приложение,Золотая,21666.53,2023-01-24,1,9.0
CLT01788,Массовый,44,2093.81,Минская область,Мобильное приложение,Классическая,8903.82,2024-01-11,1,11.0
CLT01789,Массовый,38,1636.5,Минск,Партнёр,Классическая,4429.7,2024-06-22,0,
CLT01790,Private,39,49275.42,Гродненская область,Мобильное приложение,Платиновая,224127.65,2023-08-27,1,21.0
CLT01791,Массовый,19,1310.88,Минск,Мобильное приложение,Классическая,7787.62,2023-04-07,0,
CLT01792,Массовый,44,1924.79,Минск,Отделение,Классическая,6821.4,2024-03-17,0,
CLT01793,Массовый,29,2128.97,Минская область,Интернет-банк,Классическая,12562.96,2023-08-29,0,
CLT01794,Массовый,20,1023.22,Минская область,Интернет-банк,Классическая,3476.93,2023-12-15,0,
CLT01795,Премиум,46,9261.53,Гомельская область,Мобильное приложение,Платиновая,42663.77,2024-01-11,1,7.0
CLT01796,Массовый,27,2022.15,Брестская область,Мобильное приложение,Классическая,5449.41,2023-07-27,1,29.0
CLT01797,Массовый+,35,2698.93,Минск,Отделение,Золотая,14484.55,2023-02-14,1,24.0
CLT01798,Массовый,41,1173.66,Минская область,Мобильное приложение,Классическая,2800.68,2023-12-05,0,
CLT01799,Массовый+,49,5145.11,Гродненская область,Отделение,Классическая,13692.54,2023-05-29,0,
CLT01800,Массовый,41,1272.7,Минск,Мобильное приложение,Классическая,4876.3,2023-03-26,0,
CLT01801,Массовый,40,1070.38,Минская область,Мобильное приложение,Классическая,5042.21,2023-07-09,0,
CLT01802,Массовый,22,1055.35,Гродненская область,Интернет-банк,Классическая,3249.58,2023-08-26,0,
CLT01803,Массовый+,45,5211.99,Минск,Отделение,Классическая,18901.81,2024-02-11,0,
CLT01804,Массовый,36,2482.89,Витебская область,Интернет-банк,Классическая,13684.6,2024-05-27,0,
CLT01805,Массовый,40,2288.71,Минск,Мобильное приложение,Классическая,7154.51,2023-06-02,1,13.0
CLT01806,Массовый+,34,4697.38,Минск,Интернет-банк,Золотая,18122.43,2023-03-11,0,
CLT01807,Массовый,41,1902.18,Минск,Интернет-банк,Классическая,10337.44,2023-05-18,1,10.0
CLT01808,Премиум,30,6347.29,Минская область,Интернет-банк,Платиновая,15199.66,2023-06-21,0,
CLT01809,Массовый,39,1110.53,Могилёвская область,Отделение,Классическая,3064.18,2023-07-19,0,
CLT01810,Массовый,21,2419.83,Минск,Интернет-банк,Классическая,13678.53,2023-08-19,0,
CLT01811,Массовый,23,1213.0,Минск,Партнёр,Классическая,3190.93,2023-05-28,1,28.0
CLT01812,Массовый,33,2160.79,Гомельская область,Отделение,Классическая,7736.38,2023-09-29,0,
CLT01813,Массовый,19,2183.85,Минск,Отделение,Классическая,7994.11,2024-06-10,1,19.0
CLT01814,Массовый+,42,3499.04,Брестская область,Партнёр,Золотая,13917.6,2023-08-19,1,17.0
